date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:16	15168/15168	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20May%202023%2022:51:43%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2082Collection.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2082Collection.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:16	56236/56236	---M--	200	added ('OK')	font/woff	date:Tue,%2002%20May%202023%2022:51:44%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2082Collection.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2082Collection.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:17	33876/33876	---M--	200	added ('OK')	font/woff2	date:Fri,%2012%20May%202023%2002:56:26%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3675Ribeye.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3675Ribeye.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:17	42704/42704	---M--	200	added ('OK')	font/woff	date:Fri,%2012%20May%202023%2002:56:27%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3675Ribeye.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3675Ribeye.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:17	29792/29792	---M--	200	added ('OK')	font/woff2	date:Sun,%2014%20May%202023%2015:44:29%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2546Hidayatullah.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2546Hidayatullah.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:17	36184/36184	---M--	200	added ('OK')	font/woff	date:Sun,%2014%20May%202023%2015:44:30%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2546Hidayatullah.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2546Hidayatullah.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:18	24788/24788	---M--	200	added ('OK')	font/woff2	date:Sun,%2014%20May%202023%2015:45:20%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3717Khodijah.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3717Khodijah.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:18	34020/34020	---M--	200	added ('OK')	font/woff	date:Sun,%2014%20May%202023%2015:45:20%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3717Khodijah.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3717Khodijah.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:18	59272/59272	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20May%202023%2007:04:11%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/7377Playfair-Display.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/7377Playfair-Display.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:19	493876/493876	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20May%202023%2007:04:13%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/7377Playfair-Display.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/7377Playfair-Display.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:19	29080/29080	---M--	200	added ('OK')	font/woff2	date:Fri,%2026%20May%202023%2014:24:30%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4895Bad-Script.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4895Bad-Script.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:19	35744/35744	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20May%202023%2014:24:31%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4895Bad-Script.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4895Bad-Script.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:19	66068/66068	---M--	200	added ('OK')	font/woff2	date:Fri,%2026%20May%202023%2021:57:39%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2060Windsong.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2060Windsong.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:20	86104/86104	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20May%202023%2021:57:40%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2060Windsong.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2060Windsong.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:20	13348/13348	---M--	200	added ('OK')	font/woff2	date:Wed,%2031%20May%202023%2000:24:46%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6871Elsie-Swash-Caps.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6871Elsie-Swash-Caps.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:20	18232/18232	---M--	200	added ('OK')	font/woff	date:Wed,%2031%20May%202023%2000:24:47%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6871Elsie-Swash-Caps.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6871Elsie-Swash-Caps.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:20	29968/29968	---M--	200	added ('OK')	font/woff2	date:Thu,%2001%20Jun%202023%2008:25:01%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5773Quicksand-Bold.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5773Quicksand-Bold.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:20	40920/40920	---M--	200	added ('OK')	font/woff	date:Thu,%2001%20Jun%202023%2008:25:02%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5773Quicksand-Bold.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5773Quicksand-Bold.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:21	31272/31272	---M--	200	added ('OK')	font/woff2	date:Thu,%2001%20Jun%202023%2008:25:50%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1671Quicksand-semibold.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1671Quicksand-semibold.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:21	42748/42748	---M--	200	added ('OK')	font/woff	date:Thu,%2001%20Jun%202023%2008:25:51%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1671Quicksand-semibold.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1671Quicksand-semibold.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:21	29356/29356	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Jun%202023%2010:30:38%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2779Mifelin.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2779Mifelin.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:21	33032/33032	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jun%202023%2010:30:40%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2779Mifelin.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2779Mifelin.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:22	14212/14212	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Jun%202023%2010:31:27%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5282Nebulen.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5282Nebulen.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:22	17156/17156	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jun%202023%2010:31:29%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5282Nebulen.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5282Nebulen.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:22	6840/6840	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Jun%202023%2010:33:16%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4868Guffie.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4868Guffie.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:22	9840/9840	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jun%202023%2010:33:17%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4868Guffie.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4868Guffie.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:22	39676/39676	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Jun%202023%2010:34:02%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2185Chavak.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2185Chavak.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:23	60640/60640	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jun%202023%2010:34:04%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2185Chavak.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2185Chavak.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:23	15448/15448	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Jun%202023%2010:34:50%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5471Salvager.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5471Salvager.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:23	30752/30752	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jun%202023%2010:34:52%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5471Salvager.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5471Salvager.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:23	11776/11776	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Jun%202023%2010:36:36%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1515Lastri.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1515Lastri.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:24	26560/26560	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jun%202023%2010:36:38%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1515Lastri.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1515Lastri.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:24	15416/15416	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Jun%202023%2010:37:03%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/300Valuxe.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/300Valuxe.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:24	21320/21320	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jun%202023%2010:37:05%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/300Valuxe.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/300Valuxe.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:24	14784/14784	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Jun%202023%2010:37:58%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6627Facelio.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6627Facelio.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:24	27520/27520	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jun%202023%2010:38:00%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6627Facelio.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6627Facelio.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:25	19212/19212	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Jun%202023%2010:38:40%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4475Alevia.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4475Alevia.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:25	27164/27164	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jun%202023%2010:38:42%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4475Alevia.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4475Alevia.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:25	14032/14032	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Jun%202023%2010:39:24%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3014Melinda-Evania.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3014Melinda-Evania.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:25	18760/18760	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jun%202023%2010:39:26%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3014Melinda-Evania.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3014Melinda-Evania.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:25	4768/4768	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Jun%202023%2010:39:50%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6670Gullia.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6670Gullia.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:26	6552/6552	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jun%202023%2010:39:52%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6670Gullia.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6670Gullia.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:26	76400/76400	---M--	200	added ('OK')	font/woff2	date:Sat,%2029%20Jul%202023%2007:00:55%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1803Ysabeau-Office.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1803Ysabeau-Office.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:26	109212/109212	---M--	200	added ('OK')	font/woff	date:Sat,%2029%20Jul%202023%2007:00:57%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1803Ysabeau-Office.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1803Ysabeau-Office.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:26	8352/8352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2024%20Jul%202023%2021:21:07%20GMT	https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//css/fonts/cuifont.eot?i08r8g	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2/css/fonts/cuifont7137.eot	(from https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//css/cui_style.css?ver=1.0.0)
13:16:27	8184/8184	---M--	200	added ('OK')	font/ttf	date:Mon,%2024%20Jul%202023%2021:21:07%20GMT	https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//css/fonts/cuifont.ttf?i08r8g	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2/css/fonts/cuifont7137.ttf	(from https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//css/cui_style.css?ver=1.0.0)
13:16:27	8260/8260	---M--	200	added ('OK')	font/woff	date:Mon,%2024%20Jul%202023%2021:21:07%20GMT	https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//css/fonts/cuifont.woff?i08r8g	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2/css/fonts/cuifont7137.woff	(from https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//css/cui_style.css?ver=1.0.0)
13:16:27	28388/28388	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Jul%202023%2021:21:07%20GMT	https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//css/fonts/cuifont.svg?i08r8g	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2/css/fonts/cuifont7137.svg	(from https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//css/cui_style.css?ver=1.0.0)
13:16:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Aug%202023%2006:16:27%20GMT	https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//css/images/modal_x.png	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2/css/images/modal_x.png	(from https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//css/cui_style.css?ver=1.0.0)
13:16:28	26632/26632	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Aug%202023%2006:16:27%20GMT	https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2/css/images/modal_x.png	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2/css/images/modal_x.png	(from https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//css/cui_style.css?ver=1.0.0)
13:16:28	165/165	---M-Z	200	added ('OK')	text/plain	date:Tue,%2022%20Aug%202023%2006:16:28%20GMT	https://dgsign.space/robots.txt		(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
